Date,Open,High,Low,Close,Adj Close,Volume
1993-06-08,2.0,2.055556058883667,1.888888955116272,1.944443941116333,1.6350533962249756,16986600
1993-06-09,2.0,2.222222089767456,1.944443941116333,2.194443941116333,1.8452744483947754,2650500
1993-06-10,2.25,2.3333330154418945,2.055556058883667,2.1111109256744385,1.7752013206481934,3562200
1993-06-11,2.0833330154418945,2.277777910232544,2.0833330154418945,2.25,1.8919909000396729,1931400
1993-06-14,2.305556058883667,2.3333330154418945,2.222222089767456,2.3333330154418945,1.9620641469955444,730800
1993-06-15,2.3333330154418945,2.3333330154418945,2.194443941116333,2.2083330154418945,1.856953740119934,1315800
1993-06-16,2.25,2.305556058883667,2.194443941116333,2.305556058883667,1.938707947731018,854100
1993-06-17,2.305556058883667,2.3611109256744385,2.25,2.305556058883667,1.938707947731018,880200
1993-06-18,2.305556058883667,2.3611109256744385,2.222222089767456,2.25,1.8919909000396729,748800
1993-06-21,2.25,2.3333330154418945,2.194443941116333,2.25,1.8919909000396729,286200
1993-06-22,2.25,2.305556058883667,2.194443941116333,2.222222089767456,1.8686327934265137,507600
1993-06-23,2.194443941116333,2.25,2.1666669845581055,2.194443941116333,1.8452744483947754,628200
1993-06-24,2.1388890743255615,2.25,2.1388890743255615,2.194443941116333,1.8452744483947754,209700
1993-06-25,2.25,2.305556058883667,2.1666669845581055,2.305556058883667,1.938707947731018,154800
1993-06-28,2.305556058883667,2.305556058883667,2.222222089767456,2.305556058883667,1.938707947731018,522900
1993-06-29,2.305556058883667,2.305556058883667,2.222222089767456,2.222222089767456,1.8686327934265137,183600
1993-06-30,2.194443941116333,2.25,2.194443941116333,2.25,1.8919909000396729,54000
1993-07-01,2.25,2.25,2.1666669845581055,2.1666669845581055,1.821917176246643,125100
1993-07-02,2.1666669845581055,2.25,2.1388890743255615,2.222222089767456,1.8686327934265137,296100
1993-07-06,2.222222089767456,2.3888890743255615,2.222222089767456,2.305556058883667,1.938707947731018,1281600
1993-07-07,2.3611109256744385,2.3611109256744385,2.305556058883667,2.3611109256744385,1.9854214191436768,611100
1993-07-08,2.3888890743255615,2.3888890743255615,2.305556058883667,2.3888890743255615,2.0087804794311523,180900
1993-07-09,2.4166669845581055,2.444443941116333,2.3611109256744385,2.4166669845581055,2.032137870788574,181800
1993-07-12,2.444443941116333,2.444443941116333,2.3611109256744385,2.444443941116333,2.0554962158203125,336600
1993-07-13,2.4166669845581055,2.472222089767456,2.4166669845581055,2.4166669845581055,2.032137870788574,315900
1993-07-14,2.472222089767456,2.527777910232544,2.4166669845581055,2.527777910232544,2.125570297241211,237600
1993-07-15,2.444443941116333,2.527777910232544,2.444443941116333,2.472222089767456,2.078853130340576,297900
1993-07-16,2.4166669845581055,2.472222089767456,2.3888890743255615,2.4166669845581055,2.032137870788574,127800
1993-07-19,2.4166669845581055,2.444443941116333,2.3333330154418945,2.3333330154418945,1.9620641469955444,208800
1993-07-20,2.3888890743255615,2.444443941116333,2.3333330154418945,2.3611109256744385,1.9854214191436768,315900
1993-07-21,2.3611109256744385,2.444443941116333,2.3611109256744385,2.3611109256744385,1.9854214191436768,37800
1993-07-22,2.3333330154418945,2.3888890743255615,2.319443941116333,2.319443941116333,1.9503849744796753,25200
1993-07-23,2.3611109256744385,2.3611109256744385,2.305556058883667,2.305556058883667,1.938707947731018,14400
1993-07-26,2.277777910232544,2.305556058883667,2.222222089767456,2.277777910232544,1.9153488874435425,332100
1993-07-27,2.305556058883667,2.305556058883667,2.25,2.277777910232544,1.9153488874435425,78300
